指标名称,中国:GDP:不变价:当季同比,中国:iCPI:总指数:日环比,中国:iCPI:食品烟酒:日环比,中国:iCPI:衣着:日环比,中国:iCPI:居住:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:交通和通信:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:其他用品和服务:日环比,中国:中间价:美元兑人民币,中间价:欧元兑人民币,USDCNH:即期汇率,美元兑日元,欧元兑美元,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,中国:SHIBOR:隔夜,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,GC001:收盘价,1年期国债收益率,上证综合指数,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,中国香港:政府债券收益率:3月,LIBOR:美元:3个月,美国:5年期盈亏平衡通胀率:非季调,英镑兑美元,美元指数,日元指数,日本:国债收益率:6月,日本:企业债有效收益率:综合,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,EURIBOR:6个月,韩国:国债收益率:3年,收盘价:美元兑韩元,韩国:KOSPI指数,印尼:日用商品现价:天然棕榈油:棉兰,印尼:日用商品现价:咖啡:棉兰,泰国:债券市场协会指数:总收益:政府债券指数,新加坡:国库券收益率:6个月,菲律宾:国债收益率:6个月,越南:国债收益率:1年,印度:国债收益率:3月,法国:国债收益率:1个月,德国:上市联邦证券利率期限结构:1年期,加拿大:基准债券收益率:5年,花旗美国经济意外指数,花旗欧洲经济意外指数,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,地缘政治风险指数,地缘政治行为指数,地缘政治威胁指数,收盘价:焦炭,期货收盘价(活跃合约):焦煤,"河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)","中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,出厂价:液化气(汽运):荆门石化,中国:出厂价:石油焦(2#B):武汉石化,中国:经销价:汽油(93#IV):成都中石化,山东:库提价:港口内贸燃料油(4#船用),运价:液化气(压力货):华南-海防港,黎城:价格(干基含税):铁精粉(66%),"中国:价格:螺纹钢(HRB400,20mm)","武汉:价格:热轧板卷(Q235B,3.0mm)",山东:价格:方坯(Q235),唐山:市场价(不含税):废钢(6-8mm),中国进口干散货运价指数:综合指数,波罗的海干散货指数(BDI),原油运输指数(BDTI),成品油运输指数(BCTI),中国进口干散货运价指数:综合指数,中国进口原油运价指数:综合指数,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,中国:水泥价格指数,南华工业品指数,南华综合指数,南华金属指数,南华能化指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:出口价格指数,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:聚氯乙烯:上游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:聚氯乙烯,中国:华东:开工率:聚氯乙烯:下游,中国:开工率:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:开工率:电炉,中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国出口集装箱运价指数:综合指数,中国:开工率:汽车轮胎(半钢胎),中国:开工率:汽车轮胎(全钢胎),中国:开工率:乙二醇(非乙烯法),中国:开工率:甲醇,中国:开工率:苯乙烯,中国:开工率:纯碱,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:石油沥青装置,中国:开工率:尿素,中国进口集装箱运价指数:综合指数
2021Q3,5.20 ,0.0589 ,0.0899 ,0.0506 ,0.0176 ,0.1015 ,0.0626 ,0.0276 ,0.0272 ,0.0819 ,6.4702 ,7.6293 ,6.4699 ,10.0736 ,1.1789 ,14.7365 ,12.1030 ,2.0224 ,2.4590 ,2.2768 ,2.2979 ,2.2612 ,"3,545.0289 ","5,283.9520 ","11,063.8624 ",0.0334 ,0.1261 ,2.4953 ,1.3784 ,92.7425 ,99.8887 ,-0.1190 ,0.3389 ,-0.6335 ,-0.5218 ,1.4497 ,"1,159.4008 ","3,190.8756 ","17,802.4391 ","88,232.7885 ",321.7903 ,0.3290 ,1.4494 ,0.4558 ,3.3707 ,-0.6607 ,-0.7175 ,0.8632 ,-22.7897 ,17.4961 ,-50.5190 ,-2.5801 ,35.0836 ,74.6774 ,65.3381 ,85.1794 ,"3,026.9294 ","2,397.8661 ","1,713.5484 ",283.8144 ,73.0423 ,70.5025 ,"4,713.0824 ","2,814.2808 ","8,158.5663 ","3,887.0370 ",55.8394 ,"1,536.1344 ","5,383.1421 ","5,845.9265 ","5,106.0333 ","3,574.0563 ","1,747.0821 ","3,738.0148 ",603.6809 ,485.6304 ,"1,747.0821 ",547.4700 ,"2,427.4599 ","1,747.0821 ",152.4080 ,"3,218.0542 ","1,940.4318 ","5,779.8098 ","1,563.1080 ",102.1937 ,102.1937 ,100.6822 ,103.3963 ,100.7257 ,95.3577 ,99.8270 ,98.8378 ,101.9470 ,94.7800 ,102.5727 ,101.6700 ,101.5000 ,100.0000 ,100.8882 ,100.0000 ,102.9882 ,103.2355 ,98.9340 ,99.8843 ,102.6850 ,100.5000 ,100.8617 ,101.3700 ,50.0000 ,100.6880 ,100.0000 ,101.2193 ,97.1848 ,103.0613 ,97.2148 ,107.0073 ,99.9750 ,102.8728 ,100.4993 ,47.6083 ,70.7973 ,76.3215 ,81.2944 ,68.1333 ,74.0000 ,75.5658 ,64.6667 ,62.6813 ,64.8132 ,66.6133 ,70.7973 ,76.3215 ,"2,994.3435 ",53.5760 ,55.7192 ,39.8637 ,74.6380 ,78.3217 ,75.2963 ,71.7533 ,62.8380 ,39.5500 ,68.7847 ,"1,461.7108 "
2021Q4,4.30 ,0.0484 ,0.0658 ,0.0827 ,0.0104 ,0.0742 ,0.0957 ,-0.0138 ,0.0368 ,0.0676 ,6.3992 ,7.3180 ,6.3950 ,13.6819 ,1.1435 ,14.4130 ,11.8756 ,1.9408 ,2.4186 ,2.3632 ,2.5917 ,2.3359 ,"3,580.6547 ","4,370.7921 ","6,496.9312 ",0.1044 ,0.1645 ,2.8214 ,1.3480 ,95.1852 ,97.2555 ,-0.1137 ,0.3452 ,-0.7073 ,-0.5352 ,1.8607 ,"1,183.4387 ","2,980.2592 ","19,833.5613 ","106,659.8781 ",315.3728 ,0.4441 ,1.4627 ,0.6161 ,3.5403 ,-0.8550 ,-0.7519 ,1.3389 ,6.6428 ,-30.8435 ,-23.3407 ,-8.3493 ,-11.3805 ,87.7664 ,51.4939 ,120.5769 ,"3,154.8296 ","2,451.2124 ","2,914.8387 ",386.2176 ,79.4465 ,76.9192 ,"5,633.2079 ","3,254.9104 ","8,521.7563 ","4,958.2796 ",64.8889 ,"1,075.1882 ","5,161.9201 ","5,366.3978 ","4,710.8498 ","3,286.9369 ","1,625.7336 ","3,419.3250 ",761.3343 ,630.0641 ,"1,625.7336 ",691.0006 ,"2,117.8809 ","1,625.7336 ",203.5623 ,"3,273.1636 ","1,981.0306 ","5,307.5164 ","1,688.8062 ",103.5827 ,103.5827 ,99.6175 ,103.1637 ,105.0542 ,94.0430 ,100.0177 ,99.4612 ,102.0570 ,94.7800 ,102.3885 ,101.6700 ,102.2852 ,100.0000 ,101.8673 ,100.0000 ,100.7707 ,107.7265 ,99.1238 ,99.7310 ,104.0130 ,100.5000 ,101.2782 ,101.3700 ,50.0000 ,100.9175 ,100.0000 ,102.5740 ,98.2448 ,101.6567 ,97.3200 ,103.1245 ,99.9678 ,103.2267 ,100.3667 ,39.6088 ,59.2397 ,68.7187 ,80.2778 ,56.9167 ,68.4444 ,74.1236 ,55.9167 ,52.4892 ,60.9095 ,60.3832 ,59.2397 ,68.7187 ,"3,265.7928 ",59.5641 ,62.1413 ,36.4538 ,70.3822 ,75.2689 ,77.6445 ,77.9172 ,57.8630 ,39.2583 ,63.1818 ,"1,411.8349 "
2022Q1,4.80 ,0.0374 ,0.0212 ,0.0401 ,0.0066 ,0.0306 ,0.1386 ,0.0087 ,0.0446 ,0.0194 ,6.3531 ,7.1275 ,6.3545 ,16.2562 ,1.1221 ,14.4583 ,12.1443 ,1.9777 ,2.4011 ,2.3087 ,2.3818 ,2.0892 ,"3,422.0227 ","8,146.9002 ","8,394.6563 ",0.1881 ,0.5119 ,3.0327 ,1.3414 ,96.8454 ,95.5382 ,-0.0826 ,0.4231 ,-0.6473 ,-0.4734 ,2.2314 ,"1,205.2662 ","2,759.0322 ","23,484.4952 ","114,757.4071 ",311.0540 ,0.6667 ,1.2519 ,1.0410 ,3.7414 ,-0.6794 ,-0.6491 ,1.7513 ,20.8010 ,49.3806 ,43.9823 ,29.9149 ,29.8193 ,216.7662 ,138.3426 ,296.7316 ,"3,289.7780 ","2,572.9964 ","2,960.0000 ",419.3656 ,96.8033 ,94.3529 ,"6,135.8372 ","3,771.1866 ","9,542.5218 ","5,403.4754 ",51.6559 ,"1,187.0599 ","4,891.6377 ","5,221.5759 ","4,608.1356 ","3,441.5092 ","1,310.8184 ","2,038.5440 ",916.2490 ,745.8490 ,"1,310.8184 ",674.7683 ,"1,560.1325 ","1,310.8184 ",168.2324 ,"3,544.7622 ","2,174.4938 ","5,816.1827 ","1,805.7074 ",102.7308 ,102.7308 ,100.1546 ,101.7108 ,104.3283 ,93.9800 ,100.4250 ,102.3233 ,101.7200 ,94.7800 ,101.2096 ,101.6700 ,102.6513 ,100.0000 ,102.1092 ,100.0000 ,99.5292 ,110.3308 ,100.1113 ,100.0204 ,104.0542 ,100.5000 ,100.8454 ,101.3700 ,50.0000 ,100.7425 ,100.0000 ,105.2338 ,95.3679 ,100.7492 ,97.3400 ,102.6338 ,99.9417 ,102.7013 ,100.0471 ,73.1167 ,68.5192 ,79.5425 ,82.0000 ,36.6667 ,48.4167 ,79.2675 ,49.0833 ,49.5364 ,57.7714 ,50.1075 ,68.5192 ,79.5425 ,"3,449.3450 ",51.5623 ,42.5702 ,52.3964 ,79.2119 ,78.0769 ,84.8857 ,79.1133 ,49.8976 ,27.4444 ,69.1367 ,"1,446.0502 "
2022Q2,0.40 ,0.0169 ,0.0073 ,0.0155 ,0.0063 ,0.0222 ,0.0454 ,0.0342 ,0.0004 ,0.0404 ,6.6052 ,7.0388 ,6.6223 ,29.7603 ,1.0651 ,15.1564 ,11.9758 ,1.4614 ,1.9961 ,1.8667 ,1.8256 ,2.0621 ,"3,177.1428 ","5,810.1215 ","6,875.7932 ",0.3214 ,1.5126 ,3.0831 ,1.2569 ,102.5415 ,88.2441 ,-0.1015 ,0.5191 ,-0.3189 ,-0.0990 ,3.1381 ,"1,260.0833 ","2,609.8359 ","25,375.9799 ","111,481.5210 ",291.8532 ,1.6243 ,1.7823 ,2.0021 ,4.5727 ,-0.6827 ,-0.0611 ,2.8591 ,-1.4104 ,24.6030 ,2.8109 ,20.5083 ,28.1306 ,151.5386 ,143.8118 ,179.8071 ,"3,568.1187 ","2,789.7823 ","2,960.0000 ",463.4033 ,111.2429 ,108.4831 ,"6,351.0968 ","5,237.3620 ","9,438.5484 ","6,027.5926 ",50.2667 ,"1,290.7846 ","4,881.8592 ","5,013.9570 ","4,600.1430 ","3,403.6638 ","1,651.1606 ","2,516.4032 ","1,275.5527 ","1,346.4011 ","1,651.1606 ",843.8830 ,"1,934.2760 ","1,651.1606 ",162.0263 ,"3,942.0013 ","2,443.5817 ","6,288.9392 ","2,029.8281 ",101.3700 ,101.3700 ,102.4725 ,100.9410 ,105.8269 ,94.3383 ,100.7358 ,106.6467 ,101.4544 ,94.7800 ,102.4419 ,101.6700 ,107.1083 ,100.0000 ,102.2183 ,100.0000 ,99.5475 ,111.8433 ,101.0839 ,99.9075 ,100.9064 ,100.5992 ,100.6839 ,101.3383 ,52.0842 ,100.9983 ,99.9883 ,101.3242 ,94.7608 ,100.9269 ,97.4358 ,102.8850 ,99.9858 ,101.4022 ,99.9682 ,75.1800 ,75.8573 ,85.5632 ,79.4833 ,40.0000 ,55.2500 ,78.9437 ,62.0833 ,53.6642 ,61.4993 ,63.5845 ,75.8573 ,85.5632 ,"3,159.2798 ",62.7418 ,54.6267 ,48.5533 ,79.4248 ,71.3028 ,88.2383 ,60.5370 ,56.4407 ,25.7217 ,73.7200 ,"1,421.8848 "
2022Q3,3.90 ,0.0049 ,0.0122 ,-0.0115 ,0.0073 ,0.0127 ,-0.0052 ,-0.0070 ,0.0076 ,0.0179 ,6.8262 ,6.8892 ,6.8577 ,38.3194 ,1.0072 ,15.3884 ,11.9859 ,1.2111 ,1.7680 ,1.6365 ,1.7070 ,1.8410 ,"3,236.0264 ","4,426.3964 ","6,422.4412 ",1.9338 ,3.0020 ,2.5784 ,1.1767 ,108.2122 ,85.6435 ,-0.1950 ,0.5813 ,0.4892 ,0.9681 ,3.4487 ,"1,340.3389 ","2,397.9765 ","17,161.6105 ","113,105.6786 ",296.1409 ,2.8317 ,3.1947 ,2.7925 ,5.5472 ,-0.1356 ,0.5666 ,3.1335 ,-29.8313 ,-37.7710 ,-9.4761 ,-21.2125 ,17.4202 ,124.4129 ,104.2905 ,152.8231 ,"2,730.2078 ","2,050.9444 ","2,763.2258 ",270.8210 ,97.2590 ,91.6921 ,"5,794.3907 ","5,278.3513 ","9,587.2043 ","6,153.6559 ",50.5591 ,"1,081.9871 ","4,178.7744 ","4,067.5054 ","3,821.2832 ","2,726.6631 ","1,317.8848 ","1,647.2670 ","1,453.9939 ","1,318.0765 ","1,317.8848 ","1,268.1114 ","1,396.6321 ","1,317.8848 ",144.4210 ,"3,599.4218 ","2,178.7417 ","5,521.0546 ","1,884.6350 ",101.4868 ,101.4868 ,104.2365 ,100.1963 ,105.1648 ,102.2742 ,101.0380 ,104.1592 ,99.8137 ,100.8408 ,101.8378 ,101.6700 ,105.6977 ,100.0000 ,103.1542 ,100.0000 ,101.5268 ,101.9623 ,101.2295 ,100.3518 ,100.1802 ,102.4835 ,101.1253 ,101.2802 ,51.6803 ,104.2143 ,99.7243 ,99.7455 ,103.9507 ,100.3767 ,102.7955 ,101.9122 ,100.7500 ,100.9815 ,102.7232 ,66.8985 ,68.8340 ,79.0828 ,75.1100 ,43.9333 ,53.4292 ,74.5835 ,59.7917 ,47.0707 ,58.7912 ,55.0987 ,68.8340 ,79.0828 ,"2,955.5453 ",62.7987 ,57.2527 ,37.9467 ,73.4140 ,70.5233 ,78.3533 ,58.0553 ,60.5228 ,38.9400 ,67.6715 ,"1,381.1223 "
2022Q4,2.90 ,-0.0029 ,-0.0175 ,0.0282 ,0.0049 ,-0.0005 ,-0.0307 ,0.0154 ,0.0242 ,0.0148 ,7.0894 ,7.2332 ,7.1188 ,41.3362 ,1.0215 ,14.9253 ,11.6026 ,1.3168 ,1.9697 ,2.0141 ,2.1708 ,2.0334 ,"3,073.1101 ","3,184.1344 ","5,052.1763 ",3.4816 ,4.5089 ,2.4074 ,1.1744 ,108.1726 ,85.1770 ,-0.1345 ,0.7270 ,1.8540 ,2.2956 ,3.9172 ,"1,358.8323 ","2,333.4167 ","17,290.6222 ","94,296.9090 ",295.4446 ,3.9063 ,4.6759 ,4.9517 ,6.3634 ,0.8266 ,1.9698 ,3.3383 ,10.7685 ,26.1930 ,-1.6653 ,15.7254 ,-4.2792 ,120.5290 ,104.5420 ,145.0681 ,"2,725.3604 ","2,044.0048 ","2,563.7634 ",294.4206 ,88.5460 ,82.4653 ,"5,835.7885 ","5,240.9677 ","9,009.2652 ","6,523.3513 ",60.7742 ,"1,025.6111 ","4,028.6267 ","4,025.8082 ","3,723.0907 ","2,667.3233 ","1,128.8369 ","1,511.3247 ","1,915.5695 ","1,519.4541 ","1,128.8369 ","1,670.2721 ","1,150.9904 ","1,128.8369 ",151.6074 ,"3,722.7497 ","2,270.3302 ","5,928.0804 ","1,891.0536 ",101.2822 ,101.2822 ,101.4280 ,100.2337 ,107.0733 ,105.0408 ,100.8438 ,100.8292 ,100.2355 ,113.3255 ,100.6592 ,101.6700 ,102.6833 ,100.1177 ,104.1790 ,100.1855 ,100.6212 ,99.9672 ,101.4545 ,100.8832 ,99.9713 ,101.6382 ,100.6205 ,101.0077 ,50.0000 ,104.3403 ,99.4772 ,100.1947 ,112.2362 ,100.1007 ,99.8250 ,101.7505 ,101.5020 ,100.9055 ,102.8397 ,64.5393 ,63.3570 ,77.4585 ,71.6333 ,44.2667 ,55.0667 ,72.0155 ,58.4667 ,47.9248 ,56.1897 ,57.7247 ,63.3570 ,77.4585 ,"1,663.9983 ",59.9127 ,52.2225 ,33.9533 ,75.7894 ,72.5558 ,89.0932 ,69.6515 ,54.5212 ,37.8994 ,66.4900 ,"1,314.9166 "
2023Q1,4.50 ,0.0071 ,-0.0145 ,-0.0044 ,0.0073 ,-0.0043 ,0.0324 ,0.0526 ,-0.0090 ,0.0240 ,6.8426 ,7.3387 ,6.8471 ,32.3781 ,1.0730 ,14.9246 ,11.5303 ,1.6230 ,2.2720 ,2.3103 ,2.6018 ,2.2080 ,"3,248.5533 ","7,525.8237 ","7,241.2051 ",2.8082 ,4.9131 ,2.3518 ,1.2153 ,103.4154 ,87.9892 ,-0.1455 ,0.8291 ,2.7771 ,3.0880 ,3.4644 ,"1,275.7014 ","2,412.0194 ","16,013.2222 ","90,662.0774 ",310.3906 ,3.9574 ,5.4678 ,4.1834 ,6.6753 ,2.2482 ,2.7795 ,3.1785 ,21.9925 ,73.2902 ,55.9373 ,38.6378 ,4.4712 ,107.0993 ,93.1882 ,125.5766 ,"2,810.1173 ","1,888.6709 ","2,560.0000 ",356.4090 ,82.1608 ,76.1925 ,"5,616.2250 ","4,085.4839 ","9,224.2704 ","6,222.5806 ",59.7942 ,"1,191.7611 ","4,291.2992 ","4,351.8088 ","4,009.4770 ","2,775.8894 ",963.0768 ,999.9438 ,"1,399.6830 ",920.8452 ,963.0768 ,"1,391.6322 ",925.7733 ,963.0768 ,138.5863 ,"3,892.0153 ","2,372.0288 ","6,476.0467 ","1,907.2721 ",101.1792 ,101.1792 ,105.5133 ,100.2942 ,106.3950 ,105.9133 ,101.1108 ,101.1008 ,99.8250 ,117.3583 ,100.8858 ,101.6700 ,102.1217 ,100.0000 ,103.0492 ,100.0083 ,101.3875 ,99.3625 ,101.3467 ,100.1767 ,99.9008 ,101.6758 ,100.6775 ,104.7375 ,52.4058 ,102.8192 ,99.3875 ,100.7058 ,117.9008 ,99.9317 ,99.4267 ,101.6983 ,102.5942 ,100.7750 ,102.5383 ,67.1678 ,67.3825 ,82.1102 ,78.5659 ,42.2500 ,48.8056 ,76.6950 ,50.3611 ,41.9662 ,54.9412 ,48.1046 ,67.3825 ,82.1102 ,"1,103.6670 ",58.1721 ,52.5247 ,48.8604 ,76.1037 ,72.0494 ,91.7466 ,64.4711 ,44.3249 ,29.5550 ,74.8037 ,"1,191.3123 "
2023Q2,6.30 ,0.0042 ,-0.0367 ,-0.0025 ,0.0090 ,-0.0346 ,0.0857 ,-0.0042 ,0.0323 ,0.0025 ,7.0050 ,7.6285 ,7.0224 ,37.4601 ,1.0886 ,15.2931 ,11.4094 ,1.5083 ,2.1751 ,2.1837 ,2.2174 ,2.0910 ,"3,274.8505 ","17,635.3785 ","5,317.8305 ",3.5965 ,5.3878 ,2.2021 ,1.2519 ,102.5900 ,85.5864 ,-0.1638 ,0.7327 ,3.1822 ,3.6666 ,3.3811 ,"1,315.1851 ","2,549.9256 ","13,978.7062 ","94,121.0292 ",313.6792 ,3.7896 ,6.0282 ,2.7074 ,6.7994 ,2.9188 ,3.0175 ,3.3146 ,24.2122 ,-29.3484 ,59.4897 ,5.9260 ,20.6186 ,106.0014 ,93.1019 ,120.8545 ,"2,189.3616 ","1,417.8552 ","2,273.0824 ",258.9415 ,78.0270 ,73.7197 ,"4,581.3333 ","2,733.8351 ","9,200.9737 ","5,531.6010 ",53.6545 ,"1,107.9688 ","3,897.1594 ","4,016.2694 ","3,638.0832 ","2,620.3785 ","1,034.1332 ","1,327.0430 ","1,162.7553 ",745.8051 ,"1,034.1332 ","1,253.2112 ","1,062.8383 ","1,034.1332 ",130.5565 ,"3,601.2677 ","2,261.4048 ","6,102.2551 ","1,740.2938 ",101.3427 ,101.3427 ,114.2862 ,100.3875 ,107.5382 ,102.6870 ,101.4245 ,100.6878 ,100.3872 ,102.4227 ,101.8180 ,101.6700 ,101.8542 ,100.0000 ,101.9995 ,100.0000 ,102.5818 ,98.5290 ,101.2650 ,100.4792 ,99.9483 ,102.6995 ,99.8565 ,110.3407 ,50.7777 ,103.4910 ,99.6545 ,101.2343 ,111.9148 ,100.2065 ,99.6632 ,101.6178 ,101.2968 ,101.0255 ,102.9298 ,68.7350 ,70.3893 ,81.4368 ,73.2333 ,55.4000 ,57.4000 ,71.9015 ,58.4000 ,47.2820 ,56.7138 ,61.9667 ,70.3893 ,81.4368 ,939.8237 ,70.3825 ,62.3112 ,49.8107 ,75.0007 ,71.5533 ,91.0020 ,63.9565 ,56.6157 ,34.6317 ,81.2362 ,999.8742 
2023Q3,4.90 ,0.0113 ,0.0328 ,-0.0019 ,0.0081 ,0.0046 ,-0.0052 ,-0.0078 ,0.0018 ,0.0591 ,7.1734 ,7.8553 ,7.2543 ,44.6568 ,1.0879 ,15.0144 ,11.2590 ,1.6013 ,2.1030 ,2.0306 ,2.0826 ,1.9780 ,"3,172.6469 ","12,899.2068 ","4,838.9405 ",4.3352 ,5.6299 ,2.2349 ,1.2657 ,103.2782 ,82.5698 ,-0.1641 ,0.7795 ,3.6613 ,3.9721 ,3.7397 ,"1,313.6602 ","2,563.1518 ","13,833.1087 ","81,498.4560 ",311.1800 ,3.7894 ,6.0385 ,1.9708 ,6.7915 ,3.5560 ,3.4191 ,3.9726 ,64.3189 ,-89.3600 ,-48.9397 ,4.2876 ,1.8315 ,99.8126 ,80.1461 ,120.7783 ,"2,281.9618 ","1,553.8616 ","1,914.2891 ",273.1375 ,85.5559 ,81.9973 ,"4,862.6703 ","2,780.0000 ","9,445.6989 ","5,491.6667 ",47.9892 ,"1,148.0814 ","3,821.4044 ","4,005.7993 ","3,657.3535 ","2,688.8369 ",992.9490 ,"1,192.4014 ",830.1326 ,728.2395 ,992.9490 ,"1,030.8101 ",987.6456 ,992.9490 ,109.6324 ,"3,885.4436 ","2,478.1226 ","6,416.4901 ","1,915.7781 ",101.3837 ,101.3837 ,112.6023 ,100.3152 ,107.2680 ,103.4810 ,101.5483 ,100.8635 ,100.5768 ,106.8217 ,101.9247 ,101.6700 ,105.9283 ,100.0000 ,104.6362 ,100.0000 ,101.8262 ,98.7093 ,101.4507 ,101.1053 ,99.9260 ,103.1672 ,99.8748 ,107.1002 ,57.0358 ,103.8787 ,99.4253 ,100.8470 ,112.7565 ,100.0172 ,99.4888 ,101.2428 ,102.5293 ,101.0447 ,103.0510 ,67.8235 ,69.5335 ,82.0960 ,74.4000 ,50.0000 ,51.6667 ,74.0578 ,53.0000 ,46.3128 ,56.8898 ,62.5427 ,69.5335 ,82.0960 ,875.7127 ,71.8757 ,63.0778 ,53.1272 ,78.3353 ,71.7967 ,82.1990 ,58.3050 ,58.4828 ,41.5800 ,77.8695 ,860.6487 
2023Q4,5.20 ,0.0589 ,0.0153 ,0.0322 ,0.0332 ,0.0379 ,0.1074 ,0.0084 ,0.2945 ,0.0470 ,7.1457 ,7.7120 ,7.2319 ,47.7124 ,1.0768 ,15.3809 ,11.6655 ,1.7333 ,2.2020 ,2.3858 ,2.4805 ,2.2583 ,"3,017.9229 ","7,305.5004 ","4,174.4832 ",4.8395 ,5.6406 ,2.2296 ,1.2424 ,104.4795 ,81.1792 ,-0.1607 ,0.8991 ,3.6837 ,4.0335 ,3.7156 ,"1,321.1067 ","2,471.6198 ","13,153.3147 ","93,225.3384 ",306.0972 ,3.8354 ,5.9162 ,1.9146 ,6.9342 ,3.7288 ,3.3492 ,3.7930 ,36.8926 ,-36.5387 ,4.7501 ,5.4154 ,20.9330 ,162.4672 ,192.4407 ,160.4781 ,"2,533.6838 ","1,915.5811 ","2,116.5950 ",355.2290 ,82.6627 ,78.3793 ,"5,435.1434 ","2,571.6667 ","9,154.4803 ","5,745.0000 ",48.0896 ,"1,270.9346 ","3,970.3751 ","4,050.6989 ","3,726.1523 ","2,653.9070 ","1,210.9780 ","2,040.6560 ","1,217.0621 ",831.6597 ,"1,210.9780 ","1,287.4801 ","1,335.9618 ","1,210.9780 ",110.4496 ,"4,004.7746 ","2,538.5138 ","6,529.3779 ","1,989.7473 ",101.8720 ,101.8720 ,110.7277 ,100.1327 ,107.0757 ,105.1700 ,101.4382 ,100.5577 ,100.8362 ,104.8248 ,101.6433 ,101.6700 ,103.7622 ,100.0000 ,103.7948 ,100.0000 ,104.8007 ,97.9313 ,101.6753 ,101.2195 ,99.8813 ,104.3798 ,100.1208 ,116.5110 ,64.2833 ,104.8993 ,99.1085 ,100.7978 ,110.8998 ,101.4125 ,99.6492 ,100.8395 ,103.2677 ,101.8335 ,102.9237 ,68.8507 ,68.7078 ,81.0047 ,77.1667 ,47.4167 ,49.4167 ,77.2867 ,49.3833 ,43.6107 ,53.9215 ,62.1258 ,68.7078 ,81.0047 ,848.7394 ,72.2115 ,59.5880 ,54.1198 ,81.3675 ,70.9633 ,86.4355 ,61.3032 ,54.6600 ,35.5539 ,79.6012 ,733.7894 
