指标名称,中国:iCPI:总指数:日环比,中国:iCPI:食品烟酒:日环比,中国:iCPI:衣着:日环比,中国:iCPI:居住:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:交通和通信:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:其他用品和服务:日环比,中国:中间价:美元兑人民币,中间价:欧元兑人民币,USDCNH:即期汇率,美元兑日元,欧元兑美元,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,中国:SHIBOR:隔夜,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,GC001:收盘价,1年期国债收益率,上证综合指数,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,中国香港:政府债券收益率:3月,LIBOR:美元:3个月,美国:5年期盈亏平衡通胀率:非季调,英镑兑美元,美元指数,日元指数,日本:国债收益率:6月,日本:企业债有效收益率:综合,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,EURIBOR:6个月,韩国:国债收益率:3年,收盘价:美元兑韩元,韩国:KOSPI指数,印尼:日用商品现价:天然棕榈油:棉兰,印尼:日用商品现价:咖啡:棉兰,泰国:债券市场协会指数:总收益:政府债券指数,新加坡:国库券收益率:6个月,菲律宾:国债收益率:6个月,越南:国债收益率:1年,印度:国债收益率:3月,法国:国债收益率:1个月,德国:上市联邦证券利率期限结构:1年期,加拿大:基准债券收益率:5年,花旗美国经济意外指数,花旗欧洲经济意外指数,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,地缘政治风险指数,地缘政治行为指数,地缘政治威胁指数,收盘价:焦炭,期货收盘价(活跃合约):焦煤,"河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)","中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,出厂价:液化气(汽运):荆门石化,中国:出厂价:石油焦(2#B):武汉石化,中国:经销价:汽油(93#IV):成都中石化,山东:库提价:港口内贸燃料油(4#船用),运价:液化气(压力货):华南-海防港,黎城:价格(干基含税):铁精粉(66%),"中国:价格:螺纹钢(HRB400,20mm)","武汉:价格:热轧板卷(Q235B,3.0mm)",山东:价格:方坯(Q235),唐山:市场价(不含税):废钢(6-8mm),中国进口干散货运价指数:综合指数,波罗的海干散货指数(BDI),原油运输指数(BDTI),成品油运输指数(BCTI),中国进口干散货运价指数:综合指数,中国进口原油运价指数:综合指数,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,中国:水泥价格指数,南华工业品指数,南华综合指数,南华金属指数,南华能化指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:出口价格指数,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:聚氯乙烯:上游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:聚氯乙烯,中国:华东:开工率:聚氯乙烯:下游,中国:开工率:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:开工率:电炉,中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国出口集装箱运价指数:综合指数,中国:开工率:汽车轮胎(半钢胎),中国:开工率:汽车轮胎(全钢胎),中国:开工率:乙二醇(非乙烯法),中国:开工率:甲醇,中国:开工率:苯乙烯,中国:开工率:纯碱,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:石油沥青装置,中国:开工率:尿素,中国进口集装箱运价指数:综合指数,,
2008M10,,,,,,,,,,6.8309 ,9.1649 ,,0.4203 ,1.3322 ,,,2.6317 ,3.2274 ,3.2030 ,1.7127 ,,"1,991.3787 ",,,0.2477 ,4.1313 ,0.0629 ,1.6965 ,82.9237 ,105.3800 ,0.6034 ,1.8345 ,3.1139 ,5.2070 ,5.1755 ,"1,319.2355 ","1,217.2439 ","5,018.9000 ","22,817.4097 ",178.8817 ,,6.9163 ,17.0484 ,,3.0468 ,2.7268 ,2.8797 ,-22.9226 ,-80.3516 ,19.6419 ,-30.3161 ,-21.3419 ,66.1529 ,76.7619 ,55.8136 ,,,"1,841.9355 ",,75.2555 ,77.8419 ,,,,,,983.4839 ,,"4,493.5484 ","3,666.9032 ","2,628.5484 ",,"1,905.5806 ","1,386.1290 ","1,219.6452 ",,,,,,"1,663.5519 ","1,047.8418 ","1,889.0830 ","1,167.8754 ",102.9350 ,102.9350 ,99.9925 ,101.7375 ,100.2075 ,99.5050 ,104.7775 ,100.1900 ,101.1425 ,100.0225 ,100.0800 ,99.4475 ,106.1775 ,102.0400 ,100.9750 ,109.8000 ,104.8900 ,117.2125 ,99.9425 ,99.8750 ,103.3650 ,99.5225 ,99.9650 ,100.0000 ,100.1200 ,100.2925 ,100.3025 ,100.3850 ,101.1050 ,112.7050 ,99.9925 ,99.6400 ,99.3700 ,102.8475 ,101.4175 ,,,,,,,,,,,,,,"1,123.2400 ",,,,,,,,,,,,,
2008M11,,,,,,,,,,6.8289 ,8.6802 ,,-3.0322 ,1.2714 ,,,2.1552 ,2.6647 ,2.6533 ,1.9721 ,,"1,869.4171 ",,,0.1347 ,2.3346 ,-1.3683 ,1.5332 ,86.3311 ,111.5918 ,0.4374 ,1.7338 ,2.4230 ,4.3277 ,4.9441 ,"1,393.0244 ","1,077.7251 ","5,398.3556 ","26,110.8444 ",183.5402 ,,7.0232 ,14.2500 ,,2.7856 ,2.1922 ,2.6640 ,-103.0011 ,-102.6978 ,-59.1611 ,-69.4578 ,-45.4811 ,77.6520 ,95.5195 ,64.6604 ,,,"1,552.5556 ",,55.6730 ,57.9243 ,,,,,,853.1667 ,,"3,428.3333 ","3,176.4667 ","2,000.0000 ",,820.8000 ,"1,082.8000 ",960.6778 ,,,,,,"1,349.6142 ",925.9580 ,"1,496.0111 ",959.8692 ,101.5600 ,101.5600 ,100.5900 ,102.4040 ,97.6440 ,97.3140 ,104.0540 ,102.6060 ,100.3100 ,95.0620 ,99.8720 ,100.0020 ,106.7820 ,101.2000 ,100.5780 ,110.1720 ,103.8280 ,114.5560 ,100.7340 ,99.9060 ,98.4180 ,99.2440 ,100.1460 ,100.0160 ,100.2640 ,100.1320 ,99.6180 ,101.9240 ,101.6140 ,111.3580 ,100.2260 ,99.3920 ,98.2480 ,101.8600 ,101.3660 ,,,,,,,,,,,,,,"1,062.2450 ",,,,,,,,,,,,,
2008M12,,,,,,,,,,6.8423 ,9.2345 ,,-8.8064 ,1.3512 ,,,1.1265 ,1.5486 ,1.5206 ,1.3888 ,,"1,952.9266 ",,,0.2397 ,1.8005 ,-0.2828 ,1.4851 ,83.0957 ,117.3227 ,0.3502 ,1.7908 ,1.9511 ,3.3409 ,3.9722 ,"1,362.5443 ","1,116.6169 ","5,382.3229 ","24,769.2500 ",195.2625 ,,6.3924 ,11.2684 ,,2.0660 ,1.8442 ,1.9891 ,-123.7839 ,-142.6927 ,-115.5646 ,-99.6349 ,-78.3818 ,93.9681 ,107.3575 ,88.4395 ,,,"1,315.1042 ",,43.4622 ,42.5533 ,,,,,,893.4375 ,"3,852.0833 ","3,835.3125 ","3,244.3438 ","2,145.8438 ",,750.4340 ,"1,232.3819 ",829.5868 ,,,,,,"1,200.5095 ",852.4159 ,"1,319.7880 ",850.9483 ,101.1875 ,101.1875 ,99.2425 ,101.1225 ,99.9525 ,99.8125 ,104.8050 ,101.0300 ,101.6475 ,93.8775 ,100.4625 ,102.9475 ,106.3650 ,102.0175 ,101.0450 ,109.1850 ,104.6700 ,109.8975 ,102.5225 ,100.4425 ,100.6475 ,100.2025 ,101.1925 ,99.8300 ,100.0100 ,100.8475 ,100.2350 ,100.6600 ,100.0825 ,99.2900 ,93.5650 ,99.0875 ,99.7400 ,101.1725 ,100.6875 ,,,,,,,,,,,,,,978.1200 ,,,,,,,,,,,,,
2009M1,,,,,,,,,,6.8378 ,9.1012 ,,-9.6276 ,1.3286 ,,,0.8792 ,0.9581 ,0.9459 ,1.2602 ,,"1,942.4258 ",,,0.2892 ,1.2234 ,-0.0021 ,1.4494 ,83.9362 ,118.7239 ,0.2161 ,1.7476 ,1.4267 ,2.5596 ,3.4409 ,"1,355.4968 ","1,152.7354 ","5,938.5323 ","25,890.8817 ",193.3923 ,,5.4357 ,10.0256 ,,1.5807 ,1.3962 ,1.7981 ,-84.0914 ,-154.0634 ,-99.4903 ,-89.6742 ,-86.9161 ,86.2322 ,91.0352 ,87.5385 ,,,"1,250.0000 ",,46.4698 ,42.6963 ,,,,,,900.0000 ,"3,948.4651 ","4,136.2903 ","3,331.1720 ","2,304.8387 ",,899.2832 ,727.2616 ,572.7276 ,,,,,,"1,371.7941 ",936.1644 ,"1,456.3537 ","1,018.1196 ",101.4700 ,101.4700 ,100.3475 ,100.1600 ,99.1175 ,100.1075 ,104.8225 ,103.3875 ,100.5075 ,100.7450 ,100.4950 ,100.4075 ,104.5075 ,102.1475 ,98.9450 ,99.7100 ,103.9350 ,107.7300 ,103.7225 ,100.2150 ,102.1525 ,94.0900 ,100.1450 ,99.9975 ,99.8550 ,99.0325 ,99.8350 ,101.2575 ,101.2100 ,98.3050 ,96.6875 ,97.4000 ,99.6175 ,100.6800 ,101.8900 ,,,,,,,,,,,,,,907.8220 ,,,,,,,,,,,,,
2009M2,,,,,,,,,,6.8357 ,8.7423 ,,-7.1948 ,1.2810 ,,,0.8257 ,1.0102 ,0.9572 ,1.0344 ,,"2,210.1203 ",,,0.2262 ,1.2421 ,0.5873 ,1.4432 ,86.4931 ,117.9186 ,0.2530 ,1.7886 ,1.0734 ,2.0343 ,3.7744 ,"1,440.2964 ","1,140.7701 ","6,247.9881 ","27,141.1786 ",190.4986 ,,4.9263 ,9.4424 ,,1.1596 ,1.1121 ,1.8965 ,-33.2357 ,-74.8500 ,-46.7833 ,-46.5952 ,-103.6702 ,67.1219 ,63.1401 ,65.2987 ,,,"1,250.0000 ",,44.4356 ,39.3585 ,,,,,,894.5833 ,"3,951.6310 ","4,089.2857 ","3,306.1905 ","2,591.0000 ",,"1,814.1310 ",590.2500 ,600.1310 ,,,,,,"1,426.9113 ",971.5380 ,"1,490.3945 ","1,086.9102 ",100.2900 ,100.2900 ,100.2150 ,99.2900 ,97.6400 ,98.4400 ,103.8700 ,103.9050 ,100.3450 ,99.9050 ,100.4300 ,100.0500 ,103.9700 ,101.1100 ,98.0300 ,99.2700 ,101.6050 ,109.1800 ,104.7200 ,99.7500 ,99.5750 ,98.7550 ,99.5000 ,98.7250 ,99.9850 ,101.3050 ,99.5800 ,101.6700 ,100.6350 ,98.6000 ,97.7100 ,96.7400 ,100.0450 ,99.8600 ,102.1200 ,,,,,,,,,,,,,,876.2350 ,,,,,,,,,,,,,
2009M3,,,,,,,,,,6.8340 ,8.9237 ,,-2.2786 ,1.3065 ,,,0.8037 ,1.0000 ,0.9571 ,1.0605 ,,"2,227.2268 ",,,0.2867 ,1.2657 ,0.5887 ,1.4193 ,86.4351 ,111.7632 ,0.2510 ,1.8920 ,0.8417 ,1.7740 ,3.6885 ,"1,454.7871 ","1,138.9423 ","6,612.2366 ","26,275.7849 ",188.7777 ,,4.7677 ,8.8897 ,,0.8710 ,0.9753 ,1.8463 ,-27.5806 ,-90.0720 ,-91.1699 ,-42.6527 ,-110.9656 ,72.0585 ,73.3385 ,69.2229 ,,,"1,250.0000 ",,47.8087 ,48.1722 ,,,,,,821.9247 ,"3,585.7204 ","3,842.5806 ","2,926.4409 ","2,487.0968 ",,"1,955.5699 ",634.1828 ,455.1183 ,,,,,,"1,507.6324 ","1,008.8045 ","1,622.3161 ","1,112.1610 ",100.1940 ,100.1940 ,101.2880 ,99.2620 ,98.7560 ,97.9800 ,103.8960 ,103.4100 ,100.4680 ,97.7960 ,100.3220 ,100.0020 ,104.1420 ,102.3100 ,97.5440 ,98.9360 ,104.5720 ,116.0340 ,103.0160 ,102.3640 ,100.3400 ,91.8660 ,100.1580 ,99.9220 ,86.4000 ,99.8880 ,99.6960 ,101.3740 ,100.3500 ,97.9760 ,97.1980 ,97.3540 ,95.2780 ,99.7020 ,101.1720 ,,,,,,,,,,,,,,838.2050 ,,,,,,,,,,,,,
2009M4,,,,,,,,,,6.8312 ,9.0049 ,,-1.0287 ,1.3198 ,,,0.8060 ,0.9970 ,0.9450 ,1.2896 ,,"2,461.7176 ",,,0.2310 ,1.1155 ,0.7523 ,1.4714 ,85.2570 ,108.4983 ,0.2295 ,1.9330 ,0.8398 ,1.6093 ,3.7663 ,"1,335.4567 ","1,323.3793 ","7,231.8333 ","25,751.0667 ",192.5770 ,,4.6829 ,8.4333 ,,0.7880 ,1.0277 ,1.8957 ,9.8533 ,-60.6167 ,-82.5567 ,-17.1900 ,-78.6867 ,85.9579 ,83.5089 ,88.1262 ,,,"1,205.0000 ",,51.8167 ,50.3917 ,,,,,,716.6333 ,"3,543.4167 ","3,622.6667 ","2,924.2333 ","2,298.5667 ",,"1,641.5333 ",478.1333 ,361.8333 ,,,,,,"1,718.2550 ","1,100.0762 ","1,881.9315 ","1,248.7210 ",100.0850 ,100.0850 ,103.0600 ,98.2100 ,99.8725 ,99.9000 ,104.9375 ,99.6250 ,101.4075 ,97.1325 ,100.3200 ,99.0750 ,102.1775 ,100.5775 ,98.4475 ,98.6925 ,105.5450 ,113.8375 ,102.7175 ,104.7650 ,98.8600 ,94.8725 ,99.3675 ,99.9850 ,95.5425 ,99.3200 ,99.4875 ,101.1825 ,96.3825 ,98.3825 ,98.0025 ,97.0525 ,92.9000 ,99.4800 ,100.3700 ,,,,,,,,,,,,,,829.0400 ,,,,,,,,,,,,,
2009M5,,,,,,,,,,6.8252 ,9.3196 ,,-3.4300 ,1.3685 ,,,0.8101 ,0.9973 ,0.9520 ,1.1956 ,,"2,615.5659 ",,,0.1694 ,0.8139 ,1.0492 ,1.5478 ,81.9371 ,108.8265 ,0.2077 ,1.8329 ,0.7737 ,1.4845 ,3.8190 ,"1,256.5823 ","1,399.1744 ","8,076.8871 ","26,613.4839 ",191.8013 ,,4.6757 ,8.4129 ,,0.7407 ,0.9465 ,2.1961 ,42.6048 ,22.2661 ,-26.0903 ,29.2532 ,-14.9742 ,91.1803 ,93.2494 ,89.4117 ,,,"1,150.0000 ",,58.8829 ,59.5300 ,,,,,,700.0000 ,"3,717.8548 ","3,649.1398 ","3,113.1290 ","2,379.0645 ",,"2,553.4355 ",477.4839 ,468.1129 ,,,,,,"1,757.7201 ","1,123.8511 ","1,912.1481 ","1,287.3691 ",99.6800 ,99.6800 ,102.3920 ,98.1080 ,99.8000 ,99.8720 ,104.2000 ,101.3920 ,101.1620 ,93.4980 ,100.1000 ,102.4260 ,101.4940 ,94.6620 ,100.8900 ,100.2240 ,103.2300 ,108.3760 ,99.9000 ,98.5600 ,99.3800 ,99.7380 ,99.8540 ,100.5320 ,87.5680 ,99.2160 ,98.2320 ,101.6460 ,92.0260 ,98.1060 ,97.2720 ,97.2680 ,99.4920 ,99.1080 ,100.2980 ,,,,,,,,,,,,,,810.5940 ,,,,,,,,,,,,,
2009M6,,,,,,,,,,6.8333 ,9.5785 ,,-3.2180 ,1.3993 ,,,0.8763 ,1.0592 ,1.0203 ,1.0995 ,,"2,833.4678 ",,,0.1490 ,0.6198 ,1.5220 ,1.6362 ,80.2160 ,107.8150 ,0.1776 ,1.6783 ,0.7769 ,1.4337 ,4.1043 ,"1,263.1500 ","1,396.3467 ","7,247.0833 ","25,665.6167 ",188.3777 ,,4.8103 ,8.7533 ,,0.7213 ,0.9550 ,2.5957 ,55.2600 ,71.4633 ,75.0267 ,53.0267 ,32.1900 ,81.2523 ,73.6776 ,81.7521 ,,,"1,158.0000 ",,69.3327 ,69.6920 ,,,,,,724.1333 ,"3,836.5667 ","3,716.6667 ","3,236.4000 ","2,424.3667 ",,"3,814.4333 ",618.1333 ,457.7667 ,,,,,,"1,826.1097 ","1,154.8307 ","2,030.3429 ","1,304.8388 ",100.2750 ,100.2750 ,100.0050 ,99.4750 ,100.0200 ,99.9400 ,99.9675 ,100.0050 ,99.5250 ,121.2975 ,100.2700 ,100.0050 ,99.9350 ,100.0000 ,100.0000 ,100.0000 ,100.0750 ,100.4300 ,100.0225 ,100.0000 ,100.4975 ,100.0050 ,100.5100 ,100.0050 ,100.0050 ,97.8475 ,100.0000 ,99.7525 ,100.0050 ,99.2750 ,99.8475 ,99.3600 ,99.0050 ,99.8525 ,100.1850 ,,,,,,,,,,,,,,777.0400 ,,,,,,,,,,,,,
2009M7,,,,,,,,,,6.8320 ,9.6134 ,,-5.5803 ,1.4081 ,,,1.2542 ,1.5156 ,1.4970 ,1.4687 ,,"3,209.6724 ",,,0.1877 ,0.5155 ,1.2797 ,1.6374 ,79.5726 ,110.3361 ,0.1581 ,1.4965 ,0.5064 ,1.2142 ,4.0884 ,"1,263.2419 ","1,457.4752 ","6,138.0000 ","23,797.7097 ",190.8616 ,,4.5326 ,8.6323 ,,0.3800 ,0.7355 ,2.5216 ,33.1839 ,61.0129 ,56.3065 ,33.6452 ,46.1194 ,81.0839 ,76.3115 ,80.9756 ,,,"1,160.0000 ",,65.7274 ,67.0368 ,,,,,,788.4839 ,"4,089.0000 ","3,937.0968 ","3,373.4516 ","2,532.1290 ",,"3,354.2903 ",517.2258 ,446.1613 ,,,,,,"1,882.3767 ","1,159.4607 ","2,090.6902 ","1,347.9899 ",100.0825 ,100.0825 ,99.4600 ,99.1275 ,99.9900 ,100.0000 ,100.5150 ,100.0000 ,98.8275 ,99.7525 ,100.0150 ,100.0000 ,99.8775 ,99.3575 ,99.4700 ,100.0000 ,97.9800 ,100.0000 ,100.0125 ,100.0000 ,100.6625 ,101.2025 ,99.7025 ,100.0000 ,100.0000 ,98.5725 ,100.0000 ,101.3175 ,100.0000 ,98.5700 ,100.1450 ,99.3650 ,99.9450 ,99.6500 ,100.3500 ,,,,,,,,,,,,,,787.6060 ,,,,,,,,,,,,,
2009M8,,,,,,,,,,6.8321 ,9.7461 ,,-5.1058 ,1.4261 ,,,1.1615 ,1.5169 ,1.5035 ,1.4731 ,,"3,076.4753 ",,,0.2532 ,0.4203 ,1.2797 ,1.6526 ,78.4529 ,108.9784 ,0.1560 ,1.4539 ,0.4481 ,1.1156 ,4.4152 ,"1,239.2484 ","1,578.7706 ","7,041.4839 ","25,359.8065 ",190.7419 ,,4.2891 ,8.6429 ,,0.3400 ,0.7884 ,2.6106 ,50.2403 ,57.9161 ,19.8516 ,37.9871 ,52.6694 ,73.7600 ,78.4547 ,65.2516 ,,,"1,191.9355 ",,72.4855 ,77.7052 ,,,,,,934.0968 ,"4,326.1290 ","4,183.8710 ","3,630.4194 ","2,636.5161 ",,"2,692.0000 ",485.1774 ,446.8548 ,,,,,,"2,083.9505 ","1,246.3000 ","2,367.8378 ","1,459.7936 ",100.1960 ,100.1960 ,100.0000 ,99.3600 ,100.3280 ,100.0000 ,100.3980 ,100.0000 ,94.9140 ,100.0000 ,99.7860 ,100.0000 ,99.9660 ,100.4900 ,97.3460 ,91.6080 ,100.5080 ,100.0000 ,99.6680 ,100.0000 ,100.8080 ,99.5280 ,99.6700 ,100.0000 ,100.0000 ,97.5380 ,100.0000 ,101.2120 ,100.0000 ,99.2800 ,99.4400 ,99.5520 ,100.0000 ,99.8340 ,99.1320 ,,,,,,,,,,,,,,868.4950 ,,,,,,,,,,,,,
2009M9,,,,,,,,,,6.8288 ,9.9359 ,,-8.6317 ,1.4563 ,,,1.2007 ,1.5919 ,1.5919 ,1.6840 ,,"2,894.9812 ",,,0.2493 ,0.2972 ,1.3457 ,1.6303 ,77.0563 ,112.4520 ,0.1534 ,1.2787 ,0.4107 ,1.0416 ,4.4057 ,"1,214.8667 ","1,659.1383 ","6,586.7333 ","24,940.3667 ",190.4523 ,,4.3747 ,8.9474 ,,0.3413 ,0.6767 ,2.5977 ,52.9867 ,78.0067 ,-16.1367 ,46.0733 ,42.0400 ,91.1303 ,75.6805 ,96.4598 ,,,"1,215.0000 ",,69.4150 ,73.2253 ,,,,,,918.4556 ,"3,758.9000 ","3,924.7778 ","3,141.1333 ","2,416.0333 ",,"2,351.4000 ",512.2667 ,481.8000 ,,,,,,"2,009.8352 ","1,215.3598 ","2,372.9944 ","1,338.4978 ",100.1800 ,100.1800 ,100.0000 ,99.6725 ,100.8150 ,95.9250 ,99.9125 ,100.0000 ,98.8125 ,100.0000 ,99.6375 ,100.0000 ,100.2600 ,98.9125 ,95.3075 ,91.3600 ,99.7800 ,100.0000 ,99.9300 ,100.0000 ,100.1625 ,99.9525 ,99.9475 ,100.0000 ,100.0000 ,99.3275 ,100.0000 ,102.2575 ,99.5775 ,99.6550 ,100.4950 ,99.7850 ,100.0000 ,99.9225 ,98.9650 ,,,,,,,,,,,,,,946.3675 ,,,,,,,,,,,,,
2009M10,,,,,,,,,,6.8277 ,10.1141 ,,-9.6273 ,1.4812 ,,,1.3698 ,1.5993 ,1.5654 ,1.8323 ,,"2,961.8695 ",,,0.1852 ,0.2831 ,1.5012 ,1.6182 ,76.0143 ,112.4167 ,0.1554 ,1.2199 ,0.5214 ,1.0169 ,4.4644 ,"1,174.5161 ","1,631.1797 ","6,355.1935 ","25,677.5699 ",188.5410 ,,4.2964 ,9.2279 ,,0.3403 ,0.8296 ,2.7153 ,33.7194 ,47.0398 ,-3.6323 ,30.2387 ,23.8903 ,90.3877 ,89.2043 ,89.2850 ,,,"1,220.0000 ",,75.9957 ,78.9170 ,,,,,,900.0000 ,"3,700.0968 ","3,804.4086 ","3,107.7742 ","2,373.3548 ",,"2,749.2366 ",564.9785 ,481.1290 ,,,,,,"2,080.5650 ","1,243.4960 ","2,438.4327 ","1,384.7895 ",100.1200 ,100.1200 ,100.0000 ,99.8200 ,100.4325 ,97.9625 ,99.9750 ,100.0000 ,100.0825 ,100.0000 ,100.0625 ,100.0000 ,100.2400 ,97.6975 ,88.0350 ,97.2150 ,99.4025 ,100.0000 ,99.8875 ,100.0000 ,99.9275 ,100.0000 ,99.9400 ,98.4800 ,100.0000 ,99.9800 ,100.0000 ,100.7275 ,100.0000 ,99.9225 ,100.0550 ,99.9500 ,100.0000 ,99.9375 ,98.4450 ,,,,,,,,,,,,,,963.3620 ,,,,,,,,,,,,,
2009M11,,,,,,,,,,6.8274 ,10.1825 ,,-10.9834 ,1.4924 ,,,1.1937 ,1.4637 ,1.4332 ,1.5759 ,,"3,204.1373 ",,,0.1877 ,0.2679 ,1.7464 ,1.6603 ,75.2779 ,113.7258 ,0.1704 ,1.1711 ,0.5314 ,0.9931 ,4.3124 ,"1,163.5467 ","1,581.7517 ","6,752.9500 ","25,680.4611 ",188.5833 ,,4.2553 ,9.1207 ,,0.3440 ,0.7818 ,2.5939 ,-9.2600 ,27.5256 ,30.0667 ,5.8267 ,18.0900 ,81.0297 ,82.6478 ,73.9502 ,,,"1,236.6667 ",,78.0638 ,82.5111 ,,,,,,891.3333 ,"3,820.8667 ","3,922.3333 ","3,283.4333 ","2,400.2000 ",,"3,930.1556 ",640.3556 ,471.2333 ,,,,,,"2,206.3981 ","1,303.5512 ","2,564.1270 ","1,479.6421 ",100.0620 ,100.0620 ,100.0000 ,100.1420 ,100.1180 ,98.6640 ,100.0440 ,99.7860 ,99.8040 ,99.7560 ,99.8420 ,100.0000 ,100.1980 ,98.1540 ,97.7280 ,99.8860 ,99.4040 ,100.9540 ,100.4300 ,100.0000 ,99.9440 ,99.8600 ,99.9000 ,99.7520 ,100.0000 ,100.7360 ,99.6800 ,100.5680 ,100.0020 ,99.9720 ,100.0600 ,100.6800 ,100.0000 ,100.0600 ,94.1200 ,,,,,,,,,,,,,,982.4075 ,,,,,,,,,,,,,
2009M12,,,,,,,,,,6.8279 ,9.9686 ,,-9.9165 ,1.4563 ,,,1.1788 ,1.5090 ,1.4765 ,1.5187 ,,"3,220.3393 ",,,0.1858 ,0.2528 ,1.9142 ,1.6214 ,76.8419 ,113.0248 ,0.1228 ,1.0203 ,0.5175 ,0.9954 ,4.2458 ,"1,166.2677 ","1,651.1394 ","7,383.7097 ","26,734.8065 ",189.6726 ,,4.3126 ,9.4851 ,,0.3267 ,0.7523 ,2.5945 ,10.0613 ,-1.2516 ,11.5806 ,8.4355 ,30.2548 ,95.8221 ,100.3492 ,92.0363 ,,,"1,270.0000 ",,75.1203 ,79.0777 ,,,,,,881.6774 ,"3,881.3871 ","4,027.0968 ","3,378.4194 ","2,474.6452 ",,"3,462.7625 ",785.0499 ,617.0909 ,,,,,,"2,326.8404 ","1,370.6337 ","2,720.9848 ","1,525.5483 ",99.9250 ,99.9250 ,100.0000 ,101.4125 ,100.4700 ,99.5800 ,99.9800 ,99.9950 ,98.9625 ,100.1200 ,99.8725 ,100.0000 ,101.3800 ,99.9450 ,98.4175 ,99.9600 ,99.7300 ,99.9750 ,100.2850 ,100.0000 ,99.6925 ,99.0450 ,100.1475 ,99.8450 ,100.0000 ,100.0025 ,99.5400 ,100.5450 ,100.0000 ,99.7200 ,99.7225 ,106.2025 ,100.0000 ,100.5500 ,96.6875 ,,,,,,,,,,,,,,992.9550 ,,,,,,,,,,,,,
